agent_name,price,address_locality,agent_phone,address,agent_address,street_address
Brockenhurst Estates,399950,Harrow,+44 20 3478 3194,"Ryan House, Sovereign Place, Harrow HA1","2 Central Parade, Station Road, Harrow, HA1 2TW |",Ryan House
Brockenhurst Estates,399950,Harrow,+44 20 3478 3194,"Central Parade, Station Road, Harrow HA1","2 Central Parade, Station Road, Harrow, HA1 2TW |",Central Parade
Brockenhurst Estates,379950,Harrow,+44 20 3478 3194,"St. James's Court, 65 Gayton Road, Harrow HA1","2 Central Parade, Station Road, Harrow, HA1 2TW |",St. James's Court
Chancellors,440000,Oxford,+44 1865 680567,"Yarnells Hill, West Oxford City OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Yarnells Hill
Chancellors,430000,Oxford,+44 1865 680567,"Kennington, Oxford OX1","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Kennington
Chancellors,425000,Oxford,+44 1865 680567,"Yarnells Hill, West Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Yarnells Hill
Chancellors,410000,Oxford,+44 1865 680567,"Botley Road, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley Road
Chancellors,410000,Oxford,+44 1865 680567,"Kennington, Oxford OX1","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Kennington
Chancellors,400000,Oxford,+44 1865 680567,"Mill Street, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Mill Street
Chancellors,400000,Oxford,+44 1865 680567,"Cumnor Hill, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Cumnor Hill
Chancellors,290000,Didcot,+44 1235 244857,"Beaufort Close, Didcot OX11","212 Broadway, Didcot, OX11 8RS |",Beaufort Close
Chancellors,270000,Didcot,+44 1235 244857,"The Poplars, Didcot OX11","212 Broadway, Didcot, OX11 8RS |",The Poplars
Chancellors,260000,Didcot,+44 1235 244857,"The Oval, Didcot OX11","212 Broadway, Didcot, OX11 8RS |",The Oval
Chancellors,260000,Didcot,+44 1235 244857,"Orchard Way, Harwell OX11","212 Broadway, Didcot, OX11 8RS |",Orchard Way
Chancellors,260000,Didcot,+44 1235 244857,"Chinnock Brook, Didcot OX11","212 Broadway, Didcot, OX11 8RS |",Chinnock Brook
Chancellors,255000,Didcot,+44 1235 244857,"Osprey Place, Didcot OX11","212 Broadway, Didcot, OX11 8RS |",Osprey Place
Chancellors,230000,Didcot,+44 1235 244857,"North Drive, Harwell OX11","212 Broadway, Didcot, OX11 8RS |",North Drive
Chancellors,200000,Didcot,+44 1235 244857,"Wensum Drive, Didcot OX11","212 Broadway, Didcot, OX11 8RS |",Wensum Drive
Brockenhurst Estates,329950,Rayners Lane,+44 20 3478 3194,"Malvern Court, Alexandra Avenue, Rayners Lane HA2","2 Central Parade, Station Road, Harrow, HA1 2TW |",Malvern Court
Brockenhurst Estates,299950,Northolt,+44 20 3478 3194,"Millway Gardens, Northolt UB5","2 Central Parade, Station Road, Harrow, HA1 2TW |",Millway Gardens
Chancellors,400000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,400000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,399000,Oxford,+44 1865 680567,"Yarnells Hill, West Oxford City OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Yarnells Hill
Chancellors,385000,Oxford,+44 1865 680567,"Kennington, Oxford OX1","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Kennington
Chancellors,379950,Witney,+44 1865 680567,"Eynsham, West Oxford OX29","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Eynsham
Chancellors,375000,Witney,+44 1865 680567,"Sutton, Nr Eynsham OX29","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Sutton
Chancellors,375000,Oxford,+44 1865 680567,"Mill Street, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Mill Street
Chancellors,375000,Witney,+44 1865 680567,"Eynsham, West Oxford OX29","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Eynsham
Chancellors,2250000,Henley-On-Thames,+44 1491 738844,"Henley-On-Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley-on-Thames
Chancellors,200000,Didcot,+44 1235 244857,"Regent Gardens, Didcot OX11","212 Broadway, Didcot, OX11 8RS |",Regent Gardens
Chancellors,190000,Didcot,+44 1235 244857,"Westfield, Harwell OX11","212 Broadway, Didcot, OX11 8RS |",Westfield
Chancellors,180000,Didcot,+44 1235 244857,"Roebuck Court, Didcot OX11","212 Broadway, Didcot, OX11 8RS |",Roebuck Court
Chancellors,180000,Wantage,+44 1235 244857,"Smiths Wharf, Wantage OX12","212 Broadway, Didcot, OX11 8RS |",Smiths Wharf
Chancellors,167000,Wantage,+44 1235 244857,"Balcombe Court, Wantage OX12","212 Broadway, Didcot, OX11 8RS |",Balcombe Court
Chancellors,365000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,365000,Oxford,+44 1865 680567,"Farmoor, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Farmoor
Chancellors,360000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,357500,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,350000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,350000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,335000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,330000,Abingdon,+44 1865 680567,"Appleton, Oxfordshire OX13","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Appleton
Chancellors,325000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,1800000,Henley-On-Thames,+44 1491 738844,"Wyfold Court, Henley On Thames RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Wyfold Court
Chancellors,1395000,Henley on Thames,+44 1491 738844,"Peppard Common, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Peppard Common
Chancellors,1250000,Henley on Thames,+44 1491 738844,"Stone House, Peppard Common RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Stone House
Chancellors,850000,Reading,+44 1491 738844,"Wargrave, Berkshire RG10","17 Hart Street, Henley On Thames, RG9 2AR |",Wargrave
Chancellors,850000,Henley-On-Thames,+44 1491 738844,"Hambleden, Close To Henley On Thames RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Hambleden
Chancellors,795000,Marlow,+44 1491 738844,"Marlow, Buckinghamshire SL7","17 Hart Street, Henley On Thames, RG9 2AR |",Marlow
Chancellors,785000,Henley-On-Thames,+44 1491 738844,"Central Henley Cul De Sac, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Central Henley Cul De Sac
Chancellors,750000,Henley-On-Thames,+44 1491 738844,"Henley-On-Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley-on-Thames
Chancellors,750000,Henley-On-Thames,+44 1491 738844,"Wyfold Estate, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Wyfold Estate
Chancellors,315000,Witney,+44 1865 680567,"Eynsham, West Oxford OX29","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Eynsham
Chancellors,300000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,300000,Oxford,+44 1865 680567,"Cumnor, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Cumnor
Chancellors,285000,Oxford,+44 1865 680567,"Kennington, Oxford OX1","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Kennington
Chancellors,275000,Oxford,+44 1865 680567,"Botley, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Botley
Chancellors,270000,Witney,+44 1865 680567,"Eynsham, Oxfordshire OX29","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Eynsham
Chancellors,259950,Witney,+44 1865 680567,"Eynsham, West Oxford OX29","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Eynsham
Chancellors,140000,Oxford,+44 1865 680567,"Boars Hill, Oxford OX1","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Boars Hill
Chancellors,130000,Oxford,+44 1865 680567,"Farmoor, Oxford OX2","12a The Square, Westway Shopping Centre, Botley, Oxford, OX2 9LJ |",Farmoor
Chancellors,1595000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,725000,Reading,+44 1491 738844,"Crazies Hill, Berkshire RG10","17 Hart Street, Henley On Thames, RG9 2AR |",Crazies Hill
Chancellors,675000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley on Thames
Chancellors,630000,Reading,+44 1491 738844,"Charvil, Convenient Twyford Station RG10","17 Hart Street, Henley On Thames, RG9 2AR |",Charvil
Chancellors,625000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley On Thames
Chancellors,625000,Henley-On-Thames,+44 1491 738844,"Henley-On-Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley-on-Thames
Chancellors,600000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley on Thames
Chancellors,565000,Henley-On-Thames,+44 1491 738844,"Peppard Common, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Peppard Common
Chancellors,530000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley on Thames
Chancellors,1195000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,885000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,675000,Chesham,+44 1494 912820,"Lowndes Avenue, Chesham HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Lowndes Avenue
Chancellors,650000,Chesham,+44 1494 912820,"Whelpley Hill, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Whelpley Hill
Chancellors,600000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,595000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,575000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,525000,Watlington,+44 1491 738844,"Watlington, South Oxfordshire Village OX49","17 Hart Street, Henley On Thames, RG9 2AR |",Watlington
Chancellors,500000,Henley-On-Thames,+44 1491 738844,"Henley-On-Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley-on-Thames
Chancellors,499950,Reading,+44 1491 738844,"Wargrave, Near Henley On Thames RG10","17 Hart Street, Henley On Thames, RG9 2AR |",Wargrave
Chancellors,475000,Henley-On-Thames,+44 1491 738844,"Henley-On-Thames, Henley Town Centre RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley-on-Thames
Chancellors,475000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley on Thames
Chancellors,450000,Henley-On-Thames,+44 1491 738844,"Shiplake Cross, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Shiplake Cross
Chancellors,425000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley on Thames
Chancellors,400000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley on Thames
Chancellors,575000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,450000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,425000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,425000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,425000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,425000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,400000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,400000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,385000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,390000,Henley-On-Thames,+44 1491 738844,"Henley-On-Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley-On-Thames
Chancellors,385000,Reading,+44 1491 738844,"Sonning Common, Oxfordshire RG4","17 Hart Street, Henley On Thames, RG9 2AR |",Sonning Common
Chancellors,365000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, South Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley on Thames
Chancellors,350000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley on Thames
Chancellors,325000,Henley-On-Thames,+44 1491 738844,"Henley On Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley on Thames
Chancellors,280000,Henley-On-Thames,+44 1491 738844,"Nuffield, Close To Henley-On-Thames RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Nuffield
Chancellors,270000,Henley-On-Thames,+44 1491 738844,"Henley- On- Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley- On- Thames
Chancellors,265000,Henley-On-Thames,+44 1491 738844,"Henley-On-Thames, Oxfordshire RG9","17 Hart Street, Henley On Thames, RG9 2AR |",Henley-on-Thames
Chancellors,375000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,350000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,350000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,350000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,330000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,325000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,300000,Berkhamsted,+44 1494 912820,"Berkhamsted, Hertfordshire HP4","64 The Broadway, High Street, Chesham, HP5 1EG |",Berkhamsted
Chancellors,290000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,280000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,280000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,220000,Chesham,+44 1494 912820,"Chesham Town Centre, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham Town Centre
Chancellors,220000,Chesham,+44 1494 912820,"Chesham Town Centre, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham Town Centre
Chancellors,220000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,210000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,190000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,180000,Chesham,+44 1494 912820,"Chesham Town Centre, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham Town Centre
Chancellors,180000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,175000,Chesham,+44 1494 912820,"Chesham, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham
Chancellors,170000,Chesham,+44 1494 912820,"Chesham Town Centre, Buckinghamshire HP5","64 The Broadway, High Street, Chesham, HP5 1EG |",Chesham Town Centre
Chancellors,1395000,Garsington,+44 1865 680525,"Garsington, Oxfordshire OX44","107 London Road, Headington, Oxford, OX3 9HZ |",Garsington
Chancellors,975000,Oxford,+44 1865 680525,"Headington, Oxford OX3","107 London Road, Headington, Oxford, OX3 9HZ |",Headington
Chancellors,900000,Wheatley,+44 1865 680525,"Wheatley, Oxfordshire OX33","107 London Road, Headington, Oxford, OX3 9HZ |",Wheatley
Chancellors,825000,Oxford,+44 1865 680525,"Horspath, Oxfordshire OX33","107 London Road, Headington, Oxford, OX3 9HZ |",Horspath
Chancellors,700000,Horspath,+44 1865 680525,"Gidley Way, Horspath OX33","107 London Road, Headington, Oxford, OX3 9HZ |",Gidley Way
Chancellors,700000,Oxford,+44 1865 680525,"Headington, Oxford OX3","107 London Road, Headington, Oxford, OX3 9HZ |",Headington
Chancellors,685000,Oxford,+44 1865 680525,"Central Headington, Oxford OX3","107 London Road, Headington, Oxford, OX3 9HZ |",Central Headington
Chancellors,675000,Oxford,+44 1865 680525,"Headington, Oxford OX3","107 London Road, Headington, Oxford, OX3 9HZ |",Headington
Chancellors,725000,High Wycombe,+44 1494 912864,"High Wycombe, Buckinghamshire HP13","2 Crendon Street, High Wycombe, HP13 6LW |",High Wycombe
Campbells HQ,885000,Braunston,+44 1327 600908,"The Mill & Mill Cottage, Church Road, Braunston NN11","36 High Street, Daventry, NN11 4HU |",Church Road
Ashford Finance and Property Services,650000,Isleworth,+44 20 8033 9452,"Wood Lane, Isleworth TW7","183 Western Road, Southall, UB2 5HR |",Wood Lane
Chancellors,650000,Oxford,+44 1865 680525,"Littleworth, Oxfordshire OX33","107 London Road, Headington, Oxford, OX3 9HZ |",Littleworth
Chancellors,600000,Oxford,+44 1865 680525,"Headington, Oxford OX3","107 London Road, Headington, Oxford, OX3 9HZ |",Headington
Chancellors,600000,Horspath,+44 1865 680525,"Horspath, Oxfordshire OX33","107 London Road, Headington, Oxford, OX3 9HZ |",Horspath
Chancellors,575000,Horspath,+44 1865 680525,"Horspath, Oxfordshire OX33","107 London Road, Headington, Oxford, OX3 9HZ |",Horspath
Chancellors,575000,Oxford,+44 1865 680525,"Central Headington, Oxford OX3","107 London Road, Headington, Oxford, OX3 9HZ |",Central Headington
Chancellors,565000,Wheatley,+44 1865 680525,"Wheatley, Oxfordshire OX33","107 London Road, Headington, Oxford, OX3 9HZ |",Wheatley
